Issue Type,Issue key,Issue id,Summary,Components,Priority,Status,Resolution,Created,Updated,Due date,Description,Parent,Parent key,Parent summary
Task,TGTM-371,16247,Conduct outbound outreach to LOI prospects,Developer Acquisition,Medium,To Do,,01/Jul/26 8:21 AM,01/Jul/26 4:41 PM,,"Hierarchy / linkage:
- Issue: TGTM-371 — Conduct outbound outreach to LOI prospects
- Issue type: Task
- Parent: TGTM-45 — Sign 1 to 3 developer or asset LOIs
- Parent Story: TGTM-45 — Sign 1 to 3 developer or asset LOIs
- Grandparent Epic: TGTM-3 — Build developer supply acquisition engine
- Workstream path: TGTM-3 (Epic): Build developer supply acquisition engine > TGTM-45 (Story): Sign 1 to 3 developer or asset LOIs > TGTM-371 (Task): Conduct outbound outreach to LOI prospects

Context:
This Task supports the Story 'Sign 1 to 3 developer or asset LOIs' within the developer acquisition Epic. The output should be scoped narrowly enough to complete, but detailed enough to feed the parent Story deliverable.

Original intent:
Run the initial outreach sequence to selected developers or asset owners, introduce the launch opportunity, and secure interest in moving toward LOI signature.

How we are doing this:
- Convert the target account list into a founder-led outreach motion with personalization, sequencing, and response tracking.
- Use account-specific insights to make the message relevant to developers rather than generic tokenization promotion.
- Track performance and iterate based on replies, objections, and meeting conversions.

Preliminary solution:
Create a sequence with founder email touches, LinkedIn connection/message steps, and follow-up timing; include personalization notes for each top account, a primary CTA to the readiness assessment, CRM status tracking, and a weekly review of open/reply/booking rates.

Expected deliverable:
Founder-led outreach sequence package with message copy, personalization notes, launch plan, tracking view, and optimization loop.

Implementation notes:
- Keep the work lightweight, execution-oriented, and usable by the founder/GTM team before automating or productizing it.
- Use consistent naming, CRM fields, score definitions, and status labels so this work can connect cleanly to the broader developer acquisition funnel.
- Document assumptions, evidence, blockers, and recommended next action in the final artifact.
- Where external market or account research is used, record source links and confidence level so the team can audit the decision later.

Dependencies / inputs:
- Top 50 target list
- Positioning/messaging assets
- Readiness assessment offer
- CRM/outreach tooling
- Founder availability

Acceptance criteria:
- Output clearly supports the parent Story and can be used by sales, founder, or GTM operations without additional interpretation
- Deliverable includes clear owner, recommended next action, and any assumptions or risks
- Sequence includes clear CTA and follow-up logic
- Top accounts have personalization notes
- Outreach performance can be tracked and optimized",10189,TGTM-45,Sign 1 to 3 developer or asset LOIs
Sub-task,TGTM-370,16243,Coordinate executive follow-up for high-potential developer leads,Developer Acquisition,Medium,To Do,,01/Jul/26 8:21 AM,01/Jul/26 4:41 PM,,"Hierarchy / linkage:
- Issue: TGTM-370 — Coordinate executive follow-up for high-potential developer leads
- Issue type: Sub-task
- Parent: TGTM-44 — Secure 10 qualified developer conversations
- Parent Story: TGTM-44 — Secure 10 qualified developer conversations
- Grandparent Epic: TGTM-3 — Build developer supply acquisition engine
- Workstream path: TGTM-3 (Epic): Build developer supply acquisition engine > TGTM-44 (Story): Secure 10 qualified developer conversations > TGTM-370 (Sub-task): Coordinate executive follow-up for high-potential developer leads

Context:
This Sub-task supports the Story 'Secure 10 qualified developer conversations' within the developer acquisition Epic. The output should be scoped narrowly enough to complete, but detailed enough to feed the parent Story deliverable.

Original intent:
Escalate strong opportunities to executive engagement when needed to advance the supply discovery motion and remove blockers.

How we are doing this:
- Move interested developer accounts into structured qualified conversations.
- Define what qualifies a conversation and ensure every call produces a logged outcome and next step.
- Use feedback from calls to improve targeting, messaging, and LOI prioritization.

Preliminary solution:
Use a call guide that covers company context, asset pipeline, decision process, readiness gaps, commercial goals, investor appeal, timeline, and willingness to pilot; log outcomes in CRM using qualification status, next action, owner, objections, and executive follow-up flag.

Expected deliverable:
Conversation operating package: qualification criteria, call script, scheduling process, CRM logging fields, funnel metrics, and follow-up workflow.

Implementation notes:
- Keep the work lightweight, execution-oriented, and usable by the founder/GTM team before automating or productizing it.
- Use consistent naming, CRM fields, score definitions, and status labels so this work can connect cleanly to the broader developer acquisition funnel.
- Document assumptions, evidence, blockers, and recommended next action in the final artifact.
- Where external market or account research is used, record source links and confidence level so the team can audit the decision later.

Dependencies / inputs:
- Outreach responses
- Qualification criteria
- Call guide
- CRM pipeline fields
- Founder/executive availability

Acceptance criteria:
- Output clearly supports the parent Story and can be used by sales, founder, or GTM operations without additional interpretation
- Deliverable includes clear owner, recommended next action, and any assumptions or risks
- Each conversation has documented qualification outcome and next action
- Funnel metrics show progress toward 10 qualified conversations
- High-potential leads are escalated with context",10188,TGTM-44,Secure 10 qualified developer conversations
Sub-task,TGTM-369,16241,Iterate outreach based on response and qualification feedback,Developer Acquisition,Medium,To Do,,01/Jul/26 8:21 AM,01/Jul/26 4:41 PM,,"Hierarchy / linkage:
- Issue: TGTM-369 — Iterate outreach based on response and qualification feedback
- Issue type: Sub-task
- Parent: TGTM-44 — Secure 10 qualified developer conversations
- Parent Story: TGTM-44 — Secure 10 qualified developer conversations
- Grandparent Epic: TGTM-3 — Build developer supply acquisition engine
- Workstream path: TGTM-3 (Epic): Build developer supply acquisition engine > TGTM-44 (Story): Secure 10 qualified developer conversations > TGTM-369 (Sub-task): Iterate outreach based on response and qualification feedback

Context:
This Sub-task supports the Story 'Secure 10 qualified developer conversations' within the developer acquisition Epic. The output should be scoped narrowly enough to complete, but detailed enough to feed the parent Story deliverable.

Original intent:
Use conversation and response data to refine messaging, targeting, and sequencing so the team can increase qualified conversation rate.

How we are doing this:
- Define the logic, assumptions, and experience for a developer-facing capital formation calculator.
- Keep the calculator simple enough for early GTM use while still producing commercially useful outputs.
- Separate input assumptions, calculation logic, output interpretation, and product/wireframe requirements.

Preliminary solution:
Model core inputs such as asset value, capital target, expected income/yield, investor ticket size, fee assumptions, readiness gaps, and milestone timing; output estimated capital formation scenarios, likely timeline, cost/fee categories, readiness gap summary, and recommended next action.

Expected deliverable:
Calculator concept artifact covering inputs, outputs, assumptions, logic, examples, user flow/wireframe, and messaging guidance.

Implementation notes:
- Keep the work lightweight, execution-oriented, and usable by the founder/GTM team before automating or productizing it.
- Use consistent naming, CRM fields, score definitions, and status labels so this work can connect cleanly to the broader developer acquisition funnel.
- Document assumptions, evidence, blockers, and recommended next action in the final artifact.
- Where external market or account research is used, record source links and confidence level so the team can audit the decision later.

Dependencies / inputs:
- Commercial assumptions
- Capital formation model
- Fee/cost assumptions
- Product constraints
- Developer feedback

Acceptance criteria:
- Output clearly supports the parent Story and can be used by sales, founder, or GTM operations without additional interpretation
- Deliverable includes clear owner, recommended next action, and any assumptions or risks
- Calculator logic is transparent and documented
- Sample calculations validate the outputs
- Messaging explains that outputs are estimates and not legal/financial advice",10188,TGTM-44,Secure 10 qualified developer conversations
Sub-task,TGTM-368,16239,Track funnel metrics toward the 10-conversation goal,Developer Acquisition,Medium,To Do,,01/Jul/26 8:21 AM,01/Jul/26 4:41 PM,,"Hierarchy / linkage:
- Issue: TGTM-368 — Track funnel metrics toward the 10-conversation goal
- Issue type: Sub-task
- Parent: TGTM-44 — Secure 10 qualified developer conversations
- Parent Story: TGTM-44 — Secure 10 qualified developer conversations
- Grandparent Epic: TGTM-3 — Build developer supply acquisition engine
- Workstream path: TGTM-3 (Epic): Build developer supply acquisition engine > TGTM-44 (Story): Secure 10 qualified developer conversations > TGTM-368 (Sub-task): Track funnel metrics toward the 10-conversation goal

Context:
This Sub-task supports the Story 'Secure 10 qualified developer conversations' within the developer acquisition Epic. The output should be scoped narrowly enough to complete, but detailed enough to feed the parent Story deliverable.

Original intent:
Monitor outreach volume, response rates, booked meetings, qualified conversations completed, and progress to the 60-day decision gate.

How we are doing this:
- Move interested developer accounts into structured qualified conversations.
- Define what qualifies a conversation and ensure every call produces a logged outcome and next step.
- Use feedback from calls to improve targeting, messaging, and LOI prioritization.

Preliminary solution:
Use a call guide that covers company context, asset pipeline, decision process, readiness gaps, commercial goals, investor appeal, timeline, and willingness to pilot; log outcomes in CRM using qualification status, next action, owner, objections, and executive follow-up flag.

Expected deliverable:
Conversation operating package: qualification criteria, call script, scheduling process, CRM logging fields, funnel metrics, and follow-up workflow.

Implementation notes:
- Keep the work lightweight, execution-oriented, and usable by the founder/GTM team before automating or productizing it.
- Use consistent naming, CRM fields, score definitions, and status labels so this work can connect cleanly to the broader developer acquisition funnel.
- Document assumptions, evidence, blockers, and recommended next action in the final artifact.
- Where external market or account research is used, record source links and confidence level so the team can audit the decision later.

Dependencies / inputs:
- Outreach responses
- Qualification criteria
- Call guide
- CRM pipeline fields
- Founder/executive availability

Acceptance criteria:
- Output clearly supports the parent Story and can be used by sales, founder, or GTM operations without additional interpretation
- Deliverable includes clear owner, recommended next action, and any assumptions or risks
- Each conversation has documented qualification outcome and next action
- Funnel metrics show progress toward 10 qualified conversations
- High-potential leads are escalated with context",10188,TGTM-44,Secure 10 qualified developer conversations
Task,TGTM-367,16237,Conduct qualified developer conversations and log outcomes,Developer Acquisition,Medium,To Do,,01/Jul/26 8:21 AM,01/Jul/26 4:41 PM,,"Hierarchy / linkage:
- Issue: TGTM-367 — Conduct qualified developer conversations and log outcomes
- Issue type: Task
- Parent: TGTM-44 — Secure 10 qualified developer conversations
- Parent Story: TGTM-44 — Secure 10 qualified developer conversations
- Grandparent Epic: TGTM-3 — Build developer supply acquisition engine
- Workstream path: TGTM-3 (Epic): Build developer supply acquisition engine > TGTM-44 (Story): Secure 10 qualified developer conversations > TGTM-367 (Task): Conduct qualified developer conversations and log outcomes

Context:
This Task supports the Story 'Secure 10 qualified developer conversations' within the developer acquisition Epic. The output should be scoped narrowly enough to complete, but detailed enough to feed the parent Story deliverable.

Original intent:
Run the discovery conversations, document notes, and record qualification status, objections, and follow-up actions for each call.

How we are doing this:
- Move interested developer accounts into structured qualified conversations.
- Define what qualifies a conversation and ensure every call produces a logged outcome and next step.
- Use feedback from calls to improve targeting, messaging, and LOI prioritization.

Preliminary solution:
Use a call guide that covers company context, asset pipeline, decision process, readiness gaps, commercial goals, investor appeal, timeline, and willingness to pilot; log outcomes in CRM using qualification status, next action, owner, objections, and executive follow-up flag.

Expected deliverable:
Conversation operating package: qualification criteria, call script, scheduling process, CRM logging fields, funnel metrics, and follow-up workflow.

Implementation notes:
- Keep the work lightweight, execution-oriented, and usable by the founder/GTM team before automating or productizing it.
- Use consistent naming, CRM fields, score definitions, and status labels so this work can connect cleanly to the broader developer acquisition funnel.
- Document assumptions, evidence, blockers, and recommended next action in the final artifact.
- Where external market or account research is used, record source links and confidence level so the team can audit the decision later.

Dependencies / inputs:
- Outreach responses
- Qualification criteria
- Call guide
- CRM pipeline fields
- Founder/executive availability

Acceptance criteria:
- Output clearly supports the parent Story and can be used by sales, founder, or GTM operations without additional interpretation
- Deliverable includes clear owner, recommended next action, and any assumptions or risks
- Each conversation has documented qualification outcome and next action
- Funnel metrics show progress toward 10 qualified conversations
- High-potential leads are escalated with context",10188,TGTM-44,Secure 10 qualified developer conversations
Sub-task,TGTM-366,16235,Prepare discovery call script and conversation guide,Developer Acquisition,Medium,To Do,,01/Jul/26 8:21 AM,01/Jul/26 4:41 PM,,"Hierarchy / linkage:
- Issue: TGTM-366 — Prepare discovery call script and conversation guide
- Issue type: Sub-task
- Parent: TGTM-44 — Secure 10 qualified developer conversations
- Parent Story: TGTM-44 — Secure 10 qualified developer conversations
- Grandparent Epic: TGTM-3 — Build developer supply acquisition engine
- Workstream path: TGTM-3 (Epic): Build developer supply acquisition engine > TGTM-44 (Story): Secure 10 qualified developer conversations > TGTM-366 (Sub-task): Prepare discovery call script and conversation guide

Context:
This Sub-task supports the Story 'Secure 10 qualified developer conversations' within the developer acquisition Epic. The output should be scoped narrowly enough to complete, but detailed enough to feed the parent Story deliverable.

Original intent:
Create a structured guide for developer conversations to capture readiness, needs, blockers, and next-step intent consistently.

How we are doing this:
- Move interested developer accounts into structured qualified conversations.
- Define what qualifies a conversation and ensure every call produces a logged outcome and next step.
- Use feedback from calls to improve targeting, messaging, and LOI prioritization.

Preliminary solution:
Use a call guide that covers company context, asset pipeline, decision process, readiness gaps, commercial goals, investor appeal, timeline, and willingness to pilot; log outcomes in CRM using qualification status, next action, owner, objections, and executive follow-up flag.

Expected deliverable:
Conversation operating package: qualification criteria, call script, scheduling process, CRM logging fields, funnel metrics, and follow-up workflow.

Implementation notes:
- Keep the work lightweight, execution-oriented, and usable by the founder/GTM team before automating or productizing it.
- Use consistent naming, CRM fields, score definitions, and status labels so this work can connect cleanly to the broader developer acquisition funnel.
- Document assumptions, evidence, blockers, and recommended next action in the final artifact.
- Where external market or account research is used, record source links and confidence level so the team can audit the decision later.

Dependencies / inputs:
- Outreach responses
- Qualification criteria
- Call guide
- CRM pipeline fields
- Founder/executive availability

Acceptance criteria:
- Output clearly supports the parent Story and can be used by sales, founder, or GTM operations without additional interpretation
- Deliverable includes clear owner, recommended next action, and any assumptions or risks
- Each conversation has documented qualification outcome and next action
- Funnel metrics show progress toward 10 qualified conversations
- High-potential leads are escalated with context",10188,TGTM-44,Secure 10 qualified developer conversations
Sub-task,TGTM-365,16229,Define qualification criteria for developer conversations,Developer Acquisition,Medium,To Do,,01/Jul/26 8:21 AM,01/Jul/26 4:41 PM,,"Hierarchy / linkage:
- Issue: TGTM-365 — Define qualification criteria for developer conversations
- Issue type: Sub-task
- Parent: TGTM-44 — Secure 10 qualified developer conversations
- Parent Story: TGTM-44 — Secure 10 qualified developer conversations
- Grandparent Epic: TGTM-3 — Build developer supply acquisition engine
- Workstream path: TGTM-3 (Epic): Build developer supply acquisition engine > TGTM-44 (Story): Secure 10 qualified developer conversations > TGTM-365 (Sub-task): Define qualification criteria for developer conversations

Context:
This Sub-task supports the Story 'Secure 10 qualified developer conversations' within the developer acquisition Epic. The output should be scoped narrowly enough to complete, but detailed enough to feed the parent Story deliverable.

Original intent:
Align on what counts as a qualified developer conversation, including ICP fit, discovery signals, and decision-gate requirements for the 60-day supply discovery milestone.

How we are doing this:
- Convert the parent Story objective into objective selection criteria, thresholds, and required data fields.
- Separate must-have filters from nice-to-have prioritization factors.
- Make the criteria usable by a human researcher or CRM operator without subjective interpretation.

Preliminary solution:
Define criteria categories such as developer segment, Dubai market relevance, asset readiness, inventory availability, income potential, reputation, decision-maker accessibility, regulatory/compliance fit, and likelihood to pilot; assign pass/fail requirements plus weighted priority factors where useful.

Expected deliverable:
A documented criteria table with definitions, scoring/threshold guidance, required evidence, and examples of qualifying vs non-qualifying accounts/assets.

Implementation notes:
- Keep the work lightweight, execution-oriented, and usable by the founder/GTM team before automating or productizing it.
- Use consistent naming, CRM fields, score definitions, and status labels so this work can connect cleanly to the broader developer acquisition funnel.
- Document assumptions, evidence, blockers, and recommended next action in the final artifact.
- Where external market or account research is used, record source links and confidence level so the team can audit the decision later.

Dependencies / inputs:
- Developer ICP
- Parent Story target segments
- GTM priorities
- Compliance and asset-readiness assumptions

Acceptance criteria:
- Output clearly supports the parent Story and can be used by sales, founder, or GTM operations without additional interpretation
- Deliverable includes clear owner, recommended next action, and any assumptions or risks
- Criteria include clear definitions and evidence requirements
- Criteria can be applied consistently by more than one team member
- Criteria connect directly to downstream scoring, outreach, or feasibility work",10188,TGTM-44,Secure 10 qualified developer conversations
Sub-task,TGTM-364,16227,Manage scheduling and confirmation for qualified developer calls,Developer Acquisition,Medium,To Do,,01/Jul/26 8:21 AM,01/Jul/26 4:41 PM,,"Hierarchy / linkage:
- Issue: TGTM-364 — Manage scheduling and confirmation for qualified developer calls
- Issue type: Sub-task
- Parent: TGTM-44 — Secure 10 qualified developer conversations
- Parent Story: TGTM-44 — Secure 10 qualified developer conversations
- Grandparent Epic: TGTM-3 — Build developer supply acquisition engine
- Workstream path: TGTM-3 (Epic): Build developer supply acquisition engine > TGTM-44 (Story): Secure 10 qualified developer conversations > TGTM-364 (Sub-task): Manage scheduling and confirmation for qualified developer calls

Context:
This Sub-task supports the Story 'Secure 10 qualified developer conversations' within the developer acquisition Epic. The output should be scoped narrowly enough to complete, but detailed enough to feed the parent Story deliverable.

Original intent:
Handle replies, coordinate times, confirm attendees, and ensure each booked meeting meets the qualification standard.

How we are doing this:
- Move interested developer accounts into structured qualified conversations.
- Define what qualifies a conversation and ensure every call produces a logged outcome and next step.
- Use feedback from calls to improve targeting, messaging, and LOI prioritization.

Preliminary solution:
Use a call guide that covers company context, asset pipeline, decision process, readiness gaps, commercial goals, investor appeal, timeline, and willingness to pilot; log outcomes in CRM using qualification status, next action, owner, objections, and executive follow-up flag.

Expected deliverable:
Conversation operating package: qualification criteria, call script, scheduling process, CRM logging fields, funnel metrics, and follow-up workflow.

Implementation notes:
- Keep the work lightweight, execution-oriented, and usable by the founder/GTM team before automating or productizing it.
- Use consistent naming, CRM fields, score definitions, and status labels so this work can connect cleanly to the broader developer acquisition funnel.
- Document assumptions, evidence, blockers, and recommended next action in the final artifact.
- Where external market or account research is used, record source links and confidence level so the team can audit the decision later.

Dependencies / inputs:
- Outreach responses
- Qualification criteria
- Call guide
- CRM pipeline fields
- Founder/executive availability

Acceptance criteria:
- Output clearly supports the parent Story and can be used by sales, founder, or GTM operations without additional interpretation
- Deliverable includes clear owner, recommended next action, and any assumptions or risks
- Each conversation has documented qualification outcome and next action
- Funnel metrics show progress toward 10 qualified conversations
- High-potential leads are escalated with context",10188,TGTM-44,Secure 10 qualified developer conversations
Task,TGTM-363,16226,Launch outbound outreach to target developer accounts,Developer Acquisition,Medium,To Do,,01/Jul/26 8:21 AM,01/Jul/26 4:41 PM,,"Hierarchy / linkage:
- Issue: TGTM-363 — Launch outbound outreach to target developer accounts
- Issue type: Task
- Parent: TGTM-44 — Secure 10 qualified developer conversations
- Parent Story: TGTM-44 — Secure 10 qualified developer conversations
- Grandparent Epic: TGTM-3 — Build developer supply acquisition engine
- Workstream path: TGTM-3 (Epic): Build developer supply acquisition engine > TGTM-44 (Story): Secure 10 qualified developer conversations > TGTM-363 (Task): Launch outbound outreach to target developer accounts

Context:
This Task supports the Story 'Secure 10 qualified developer conversations' within the developer acquisition Epic. The output should be scoped narrowly enough to complete, but detailed enough to feed the parent Story deliverable.

Original intent:
Execute the outreach sequence across the prioritized account list and begin booking first conversations.

How we are doing this:
- Convert the target account list into a founder-led outreach motion with personalization, sequencing, and response tracking.
- Use account-specific insights to make the message relevant to developers rather than generic tokenization promotion.
- Track performance and iterate based on replies, objections, and meeting conversions.

Preliminary solution:
Create a sequence with founder email touches, LinkedIn connection/message steps, and follow-up timing; include personalization notes for each top account, a primary CTA to the readiness assessment, CRM status tracking, and a weekly review of open/reply/booking rates.

Expected deliverable:
Founder-led outreach sequence package with message copy, personalization notes, launch plan, tracking view, and optimization loop.

Implementation notes:
- Keep the work lightweight, execution-oriented, and usable by the founder/GTM team before automating or productizing it.
- Use consistent naming, CRM fields, score definitions, and status labels so this work can connect cleanly to the broader developer acquisition funnel.
- Document assumptions, evidence, blockers, and recommended next action in the final artifact.
- Where external market or account research is used, record source links and confidence level so the team can audit the decision later.

Dependencies / inputs:
- Top 50 target list
- Positioning/messaging assets
- Readiness assessment offer
- CRM/outreach tooling
- Founder availability

Acceptance criteria:
- Output clearly supports the parent Story and can be used by sales, founder, or GTM operations without additional interpretation
- Deliverable includes clear owner, recommended next action, and any assumptions or risks
- Sequence includes clear CTA and follow-up logic
- Top accounts have personalization notes
- Outreach performance can be tracked and optimized",10188,TGTM-44,Secure 10 qualified developer conversations
Sub-task,TGTM-362,16228,Finalize the outreach sequence and messaging for developers,Developer Acquisition,Medium,To Do,,01/Jul/26 8:21 AM,01/Jul/26 4:41 PM,,"Hierarchy / linkage:
- Issue: TGTM-362 — Finalize the outreach sequence and messaging for developers
- Issue type: Sub-task
- Parent: TGTM-44 — Secure 10 qualified developer conversations
- Parent Story: TGTM-44 — Secure 10 qualified developer conversations
- Grandparent Epic: TGTM-3 — Build developer supply acquisition engine
- Workstream path: TGTM-3 (Epic): Build developer supply acquisition engine > TGTM-44 (Story): Secure 10 qualified developer conversations > TGTM-362 (Sub-task): Finalize the outreach sequence and messaging for developers

Context:
This Sub-task supports the Story 'Secure 10 qualified developer conversations' within the developer acquisition Epic. The output should be scoped narrowly enough to complete, but detailed enough to feed the parent Story deliverable.

Original intent:
Draft and approve the outreach cadences, email/DM templates, and value proposition tailored to the developer ICP.

How we are doing this:
- Convert the target account list into a founder-led outreach motion with personalization, sequencing, and response tracking.
- Use account-specific insights to make the message relevant to developers rather than generic tokenization promotion.
- Track performance and iterate based on replies, objections, and meeting conversions.

Preliminary solution:
Create a sequence with founder email touches, LinkedIn connection/message steps, and follow-up timing; include personalization notes for each top account, a primary CTA to the readiness assessment, CRM status tracking, and a weekly review of open/reply/booking rates.

Expected deliverable:
Founder-led outreach sequence package with message copy, personalization notes, launch plan, tracking view, and optimization loop.

Implementation notes:
- Keep the work lightweight, execution-oriented, and usable by the founder/GTM team before automating or productizing it.
- Use consistent naming, CRM fields, score definitions, and status labels so this work can connect cleanly to the broader developer acquisition funnel.
- Document assumptions, evidence, blockers, and recommended next action in the final artifact.
- Where external market or account research is used, record source links and confidence level so the team can audit the decision later.

Dependencies / inputs:
- Top 50 target list
- Positioning/messaging assets
- Readiness assessment offer
- CRM/outreach tooling
- Founder availability

Acceptance criteria:
- Output clearly supports the parent Story and can be used by sales, founder, or GTM operations without additional interpretation
- Deliverable includes clear owner, recommended next action, and any assumptions or risks
- Sequence includes clear CTA and follow-up logic
- Top accounts have personalization notes
- Outreach performance can be tracked and optimized",10188,TGTM-44,Secure 10 qualified developer conversations
Sub-task,TGTM-361,16225,Build and prioritize the target developer account list,Developer Acquisition,Medium,To Do,,01/Jul/26 8:21 AM,01/Jul/26 4:41 PM,,"Hierarchy / linkage:
- Issue: TGTM-361 — Build and prioritize the target developer account list
- Issue type: Sub-task
- Parent: TGTM-44 — Secure 10 qualified developer conversations
- Parent Story: TGTM-44 — Secure 10 qualified developer conversations
- Grandparent Epic: TGTM-3 — Build developer supply acquisition engine
- Workstream path: TGTM-3 (Epic): Build developer supply acquisition engine > TGTM-44 (Story): Secure 10 qualified developer conversations > TGTM-361 (Sub-task): Build and prioritize the target developer account list

Context:
This Sub-task supports the Story 'Secure 10 qualified developer conversations' within the developer acquisition Epic. The output should be scoped narrowly enough to complete, but detailed enough to feed the parent Story deliverable.

Original intent:
Create a ranked list of developer accounts to contact, using the ICP and scoring model to focus outreach on the highest-probability prospects.

How we are doing this:
- Execute this work item in support of the parent Story: 10 qualified developer conversations.
- Clarify the concrete output required, gather relevant inputs, produce the deliverable, and document assumptions, risks, and next steps.
- Keep the output practical enough for the GTM team to use immediately.

Preliminary solution:
Use a qualification rubric and call guide to confirm developer fit, asset availability, decision-maker access, commercial interest, regulatory feasibility, timeline, and pilot willingness; track each conversation outcome in CRM with next action and confidence level.

Expected deliverable:
Completed deliverable for: Build and prioritize the target developer account list.

Implementation notes:
- Keep the work lightweight, execution-oriented, and usable by the founder/GTM team before automating or productizing it.
- Use consistent naming, CRM fields, score definitions, and status labels so this work can connect cleanly to the broader developer acquisition funnel.
- Document assumptions, evidence, blockers, and recommended next action in the final artifact.
- Where external market or account research is used, record source links and confidence level so the team can audit the decision later.

Dependencies / inputs:
- Target account list, outreach sequence, readiness assessment offer, CRM pipeline stages, call script, qualification model, and founder availability.

Acceptance criteria:
- Output clearly supports the parent Story and can be used by sales, founder, or GTM operations without additional interpretation
- Deliverable includes clear owner, recommended next action, and any assumptions or risks
- Output is concrete, reviewed, and linked to the parent Story deliverable",10188,TGTM-44,Secure 10 qualified developer conversations
Task,TGTM-351,16205,Monitor outreach performance and optimize messaging,Developer Acquisition,Medium,To Do,,01/Jul/26 8:21 AM,01/Jul/26 4:42 PM,,"Hierarchy / linkage:
- Issue: TGTM-351 — Monitor outreach performance and optimize messaging
- Issue type: Task
- Parent: TGTM-42 — Run founder-led outreach sequence to top 50 developer accounts
- Parent Story: TGTM-42 — Run founder-led outreach sequence to top 50 developer accounts
- Grandparent Epic: TGTM-3 — Build developer supply acquisition engine
- Workstream path: TGTM-3 (Epic): Build developer supply acquisition engine > TGTM-42 (Story): Run founder-led outreach sequence to top 50 developer accounts > TGTM-351 (Task): Monitor outreach performance and optimize messaging

Context:
This Task supports the Story 'Run founder-led outreach sequence to top 50 developer accounts' within the developer acquisition Epic. The output should be scoped narrowly enough to complete, but detailed enough to feed the parent Story deliverable.

Original intent:
Review opens, replies, and conversion signals from the sequence, then adjust messaging, targeting, or cadence based on early results.

How we are doing this:
- Convert the target account list into a founder-led outreach motion with personalization, sequencing, and response tracking.
- Use account-specific insights to make the message relevant to developers rather than generic tokenization promotion.
- Track performance and iterate based on replies, objections, and meeting conversions.

Preliminary solution:
Create a sequence with founder email touches, LinkedIn connection/message steps, and follow-up timing; include personalization notes for each top account, a primary CTA to the readiness assessment, CRM status tracking, and a weekly review of open/reply/booking rates.

Expected deliverable:
Founder-led outreach sequence package with message copy, personalization notes, launch plan, tracking view, and optimization loop.

Implementation notes:
- Keep the work lightweight, execution-oriented, and usable by the founder/GTM team before automating or productizing it.
- Use consistent naming, CRM fields, score definitions, and status labels so this work can connect cleanly to the broader developer acquisition funnel.
- Document assumptions, evidence, blockers, and recommended next action in the final artifact.
- Where external market or account research is used, record source links and confidence level so the team can audit the decision later.

Dependencies / inputs:
- Top 50 target list
- Positioning/messaging assets
- Readiness assessment offer
- CRM/outreach tooling
- Founder availability

Acceptance criteria:
- Output clearly supports the parent Story and can be used by sales, founder, or GTM operations without additional interpretation
- Deliverable includes clear owner, recommended next action, and any assumptions or risks
- Sequence includes clear CTA and follow-up logic
- Top accounts have personalization notes
- Outreach performance can be tracked and optimized",10186,TGTM-42,Run founder-led outreach sequence to top 50 developer accounts
Task,TGTM-350,16203,Launch the outreach sequence to the top 50 accounts,Developer Acquisition,Medium,To Do,,01/Jul/26 8:21 AM,01/Jul/26 4:42 PM,,"Hierarchy / linkage:
- Issue: TGTM-350 — Launch the outreach sequence to the top 50 accounts
- Issue type: Task
- Parent: TGTM-42 — Run founder-led outreach sequence to top 50 developer accounts
- Parent Story: TGTM-42 — Run founder-led outreach sequence to top 50 developer accounts
- Grandparent Epic: TGTM-3 — Build developer supply acquisition engine
- Workstream path: TGTM-3 (Epic): Build developer supply acquisition engine > TGTM-42 (Story): Run founder-led outreach sequence to top 50 developer accounts > TGTM-350 (Task): Launch the outreach sequence to the top 50 accounts

Context:
This Task supports the Story 'Run founder-led outreach sequence to top 50 developer accounts' within the developer acquisition Epic. The output should be scoped narrowly enough to complete, but detailed enough to feed the parent Story deliverable.

Original intent:
Send the founder-led email and LinkedIn sequence to the selected developer accounts according to the planned cadence.

How we are doing this:
- Convert the target account list into a founder-led outreach motion with personalization, sequencing, and response tracking.
- Use account-specific insights to make the message relevant to developers rather than generic tokenization promotion.
- Track performance and iterate based on replies, objections, and meeting conversions.

Preliminary solution:
Create a sequence with founder email touches, LinkedIn connection/message steps, and follow-up timing; include personalization notes for each top account, a primary CTA to the readiness assessment, CRM status tracking, and a weekly review of open/reply/booking rates.

Expected deliverable:
Founder-led outreach sequence package with message copy, personalization notes, launch plan, tracking view, and optimization loop.

Implementation notes:
- Keep the work lightweight, execution-oriented, and usable by the founder/GTM team before automating or productizing it.
- Use consistent naming, CRM fields, score definitions, and status labels so this work can connect cleanly to the broader developer acquisition funnel.
- Document assumptions, evidence, blockers, and recommended next action in the final artifact.
- Where external market or account research is used, record source links and confidence level so the team can audit the decision later.

Dependencies / inputs:
- Top 50 target list
- Positioning/messaging assets
- Readiness assessment offer
- CRM/outreach tooling
- Founder availability

Acceptance criteria:
- Output clearly supports the parent Story and can be used by sales, founder, or GTM operations without additional interpretation
- Deliverable includes clear owner, recommended next action, and any assumptions or risks
- Sequence includes clear CTA and follow-up logic
- Top accounts have personalization notes
- Outreach performance can be tracked and optimized",10186,TGTM-42,Run founder-led outreach sequence to top 50 developer accounts
